Subject ID,Slice Index,BLUR_Z,MLC_Z,MSLC_Z,BLUR_minmax,MLC_minmax,MSLC_minmax
6000914,11,0.365891,1.1319293,0.25328237,0.36589104,1.1319293,0.25328237
6000914,12,0.34264195,1.109179,0.31711257,0.3426418,1.109179,0.31711257
6000914,13,0.3137014,0.9596472,0.1526237,0.31370136,0.9596472,0.1526237
6000914,14,0.30436155,0.8446152,0.1461256,0.30436155,0.8446152,0.14612561
6000914,15,0.27986816,0.62481296,0.017570501,0.27986816,0.624813,0.017570501
6000566,0,0.31571144,1.7496116,0.5514611,0.31571147,1.7496116,0.5514611
6000566,1,0.33736953,1.8399646,0.6461359,0.33736953,1.8399646,0.6461359
6000566,2,0.32594237,1.7674227,0.45687482,0.32594246,1.7674226,0.4568748
6000566,3,0.34689525,1.8447077,0.9001259,0.3468952,1.8447077,0.900126
6000566,4,0.33227846,1.7338686,0.6600901,0.3322784,1.7338687,0.6600901
6000566,5,0.3445128,1.7762365,0.7355355,0.3445127,1.7762365,0.7355355
6000566,6,0.31945097,1.6831127,0.58741784,0.31945083,1.6831127,0.58741784
6000566,7,0.33921105,1.7212579,0.6571046,0.33921105,1.7212579,0.6571046
6000566,8,0.32213727,1.5912802,0.5304602,0.32213742,1.5912802,0.5304602
6000566,9,0.32710835,1.6283433,0.6172241,0.32710826,1.6283433,0.6172241
6000566,10,0.31931505,1.45298,0.38280463,0.31931508,1.45298,0.38280463
6000566,11,0.3077075,1.4808992,0.49992895,0.3077074,1.4808993,0.49992895
6000566,12,0.29698193,1.2584231,0.31578547,0.29698202,1.2584231,0.3157855
6000566,13,0.24920936,1.1674411,0.41020685,0.24920933,1.1674411,0.41020682
6000566,14,0.2290078,0.7455394,0.04644882,0.22900757,0.7455394,0.046448816
6000566,15,0.1368449,0.2452691,0.03223851,0.13684484,0.24526909,0.032238506
6000575,0,0.30259192,1.7598817,0.2404311,0.30259216,1.7598816,0.2404311
6000575,1,0.30012363,1.7615178,0.28378415,0.3001237,1.7615178,0.28378415
6000575,2,0.31702623,1.767205,0.3743198,0.3170263,1.767205,0.3743198
6000575,3,0.33058345,1.738812,0.47737092,0.33058348,1.738812,0.4773709
6000575,4,0.33480236,1.7407464,0.56005317,0.3348024,1.7407464,0.56005317
6000575,5,0.34217668,1.7130423,0.5175498,0.34217677,1.7130423,0.5175498
6000575,6,0.3365704,1.6834657,0.5804415,0.3365704,1.6834657,0.5804415
6000575,7,0.33797267,1.6352456,0.55541176,0.33797258,1.6352456,0.5554118
6000575,8,0.3337046,1.5827913,0.5183433,0.33370456,1.5827913,0.5183433
6000575,9,0.32954353,1.4959996,0.50333977,0.32954347,1.4959996,0.50333977
6000575,10,0.30489966,1.3897698,0.4075364,0.3048996,1.3897698,0.40753642
